trade_id,entry_time,entry_price,entry_regime,exit_time,exit_price,exit_regime,exit_reason,size,side,pnl,pnl_percent,fees_paid,duration_hours,is_winner,mfe,mae
BT_0000,2025-07-06T14:00:00,109042.18324999999,trend,2025-07-07T22:00:00,107911.21076999999,chaos,strategy_exit,392.5490196078436,long,-4.660295000315667,-1.1871880370434502,0.5888235294117654,32.0,False,657.8167500000127,1528.9832499999902
BT_0001,2025-07-08T12:00:00,109058.13918999999,trend,2025-07-08T18:00:00,109038.41244,chaos,strategy_exit,388.89023114092885,long,-0.6536789306394943,-0.16808828772112033,0.5833353467113933,6.0,False,158.42081000001053,961.5891899999842
BT_0002,2025-07-09T13:00:00,109293.184,trend,2025-07-09T21:00:00,110707.54164,chaos,strategy_exit,388.3770290942066,long,4.44340220838149,1.144095009621096,0.5825655436413099,8.0,True,2706.6059999999998,790.1839999999938
BT_0003,2025-07-10T17:00:00,113836.54281999999,trend,2025-07-11T15:00:00,116785.68741,chaos,strategy_exit,391.86553545545496,long,9.564197666364766,2.4406835511187666,0.5877983031831825,22.0,True,5033.437180000008,850.9028199999884
BT_0004,2025-07-13T13:00:00,118728.62000999998,trend,2025-07-14T14:00:00,121037.73111,chaos,strategy_exit,399.3743682899882,long,7.168229828499376,1.7948647679098122,0.5990615524349823,25.0,True,4489.379990000016,484.94000999999116
BT_0005,2025-07-14T17:00:00,120016.31641999999,trend,2025-07-15T16:00:00,117070.82199,chaos,strategy_exit,405.00213147299036,long,-10.547247708423484,-2.6042449875666596,0.6075031972094855,23.0,False,430.6835800000117,4279.39641999999
BT_0006,2025-07-16T06:00:00,118394.57629999999,trend,2025-07-16T18:00:00,119392.6878,chaos,strategy_exit,396.7215079779859,long,2.749431581359938,0.6930381958299332,0.5950822619669789,12.0,True,1509.5537000000186,348.38629999998375
BT_0007,2025-07-18T15:00:00,117978.11024999998,trend,2025-07-20T16:00:00,118439.22222,trend,strategy_exit,398.88008132146865,long,0.9606841687472942,0.24084536023072353,0.598320121982203,49.0,True,878.6897500000196,1165.3502499999886
BT_0008,2025-07-21T00:00:00,117469.41205999999,trend,2025-07-21T22:00:00,117231.61104,chaos,strategy_exit,399.6343125786579,long,-1.408457366587617,-0.35243654567584154,0.5994514688679868,22.0,False,2207.317940000008,812.5320599999832
BT_0009,2025-07-22T00:00:00,117240.81369,trend,2025-07-22T06:00:00,117729.41274,chaos,strategy_exit,398.52853546183087,long,1.063067930334833,0.26674825909339395,0.5977928031927463,6.0,True,709.1863100000046,1112.8136899999954
BT_0010,2025-07-23T09:00:00,118158.04,trend,2025-07-23T15:00:00,118448.82261,chaos,strategy_exit,399.36314800949,long,0.3837733622737196,0.09609633842945371,0.599044722014235,6.0,True,550.2000000000116,857.0399999999936
BT_0011,2025-07-25T01:00:00,117476.61925999998,trend,2025-07-25T11:00:00,116427.03642,chaos,strategy_exit,399.6644477237148,long,-4.170257804577319,-1.043439772621504,0.5994966715855722,10.0,False,0.0,2753.459259999974
BT_0012,2025-07-26T15:00:00,118248.23009999999,trend,2025-07-28T16:00:00,117910.85112,trend,strategy_exit,396.39038649831724,long,-1.7255436005610147,-0.4353141900852684,0.5945855797474758,49.0,False,1551.7699000000139,422.7300999999861
BT_0013,2025-07-28T17:00:00,117785.52785999999,trend,2025-07-29T00:00:00,117861.8202,chaos,strategy_exit,395.03566560093475,long,-0.3366799979830753,-0.08522774708731987,0.5925534984014021,7.0,False,664.4721400000126,358.0278599999874
BT_0014,2025-07-31T05:00:00,118480.362,trend,2025-07-31T18:00:00,117541.1412,chaos,strategy_exit,394.7713387946751,long,-3.7215992750868763,-0.9427227636255834,0.5921570081920127,13.0,False,442.0880000000034,1080.3619999999937
BT_0015,2025-07-31T20:00:00,116630.51399999998,trend,2025-08-01T10:00:00,114647.81742,chaos,strategy_exit,391.84951850105824,long,-7.249141646900668,-1.8499810015413076,0.5877742777515874,14.0,False,279.15600000001723,2514.513999999981
BT_0016,2025-08-02T15:00:00,112953.55071,trend,2025-08-02T21:00:00,112746.46068,chaos,strategy_exit,386.1582316080801,long,-1.287223234228349,-0.33334087658003836,0.5792373474121202,6.0,False,466.4492900000041,950.5507099999959
