timestamp,capital,cash,position_value,open_positions
2026-02-13 13:31:35.551476,500.0,500.0,0.0,0
2026-02-13 13:31:35.551995,500.0,,,0
2026-02-13 14:31:35.551496,500.0,500.0,0.0,0
2026-02-13 15:31:35.551496,500.0,500.0,0.0,0
2026-02-13 16:31:35.551496,500.0,500.0,0.0,0
2026-02-13 17:31:35.551496,500.0,500.0,0.0,0
2026-02-13 18:31:35.551496,500.0,500.0,0.0,0
2026-02-13 19:31:35.551496,500.0,500.0,0.0,0
2026-02-13 20:31:35.551496,500.0,500.0,0.0,0
2026-02-13 21:31:35.551496,500.0,500.0,0.0,0
2026-02-13 22:31:35.551496,500.0,500.0,0.0,0
2026-02-13 23:31:35.551496,500.0,500.0,0.0,0
2026-02-14 00:31:35.551496,500.0,500.0,0.0,0
2026-02-14 01:31:35.551496,500.0,500.0,0.0,0
2026-02-14 02:31:35.551496,500.0,500.0,0.0,0
2026-02-14 03:31:35.551496,500.0,500.0,0.0,0
2026-02-14 04:31:35.551496,500.0,500.0,0.0,0
2026-02-14 05:31:35.551496,500.0,500.0,0.0,0
2026-02-14 06:31:35.551496,500.0,500.0,0.0,0
2026-02-14 07:31:35.551496,500.0,500.0,0.0,0
2026-02-14 08:31:35.551496,500.0,500.0,0.0,0
2026-02-14 09:31:35.551496,500.0,500.0,0.0,0
2026-02-14 10:31:35.551496,500.0,500.0,0.0,0
2026-02-14 11:31:35.551496,500.0,500.0,0.0,0
2026-02-14 12:31:35.551496,500.0,500.0,0.0,0
2026-02-14 13:31:35.551496,500.0,500.0,0.0,0
2026-02-14 14:31:35.551496,500.0,500.0,0.0,0
2026-02-14 15:31:35.551496,500.0,500.0,0.0,0
2026-02-14 16:31:35.551496,500.0,500.0,0.0,0
2026-02-14 17:31:35.551496,500.0,500.0,0.0,0
2026-02-14 18:31:35.551496,500.0,500.0,0.0,0
2026-02-14 19:31:35.551496,500.0,500.0,0.0,0
2026-02-14 20:31:35.551496,500.0,500.0,0.0,0
2026-02-14 21:31:35.551496,500.0,500.0,0.0,0
2026-02-14 22:31:35.551496,500.0,500.0,0.0,0
2026-02-14 23:31:35.551496,500.0,500.0,0.0,0
2026-02-15 00:31:35.551496,500.0,500.0,0.0,0
2026-02-15 01:31:35.551496,500.0,500.0,0.0,0
2026-02-15 02:31:35.551496,500.0,500.0,0.0,0
2026-02-15 03:31:35.551496,500.0,500.0,0.0,0
2026-02-15 04:31:35.551496,500.0,500.0,0.0,0
2026-02-15 05:31:35.551496,500.0,500.0,0.0,0
2026-02-15 06:31:35.551496,500.0,500.0,0.0,0
2026-02-15 07:31:35.551496,500.0,500.0,0.0,0
2026-02-15 08:31:35.551496,500.0,500.0,0.0,0
2026-02-15 09:31:35.551496,500.0,500.0,0.0,0
2026-02-15 10:31:35.551496,500.0,500.0,0.0,0
2026-02-15 11:31:35.551496,500.0,500.0,0.0,0
2026-02-15 12:31:35.551496,500.0,500.0,0.0,0
2026-02-15 13:31:35.551496,500.0,500.0,0.0,0
2026-02-15 14:31:35.551496,500.0,500.0,0.0,0
2026-02-15 15:31:35.551496,500.0,500.0,0.0,0
2026-02-15 16:31:35.551496,500.0,500.0,0.0,0
2026-02-15 17:31:35.551496,500.0,500.0,0.0,0
2026-02-15 18:31:35.551496,500.0,500.0,0.0,0
2026-02-15 19:31:35.551496,500.0,500.0,0.0,0
2026-02-15 20:31:35.551496,500.0,500.0,0.0,0
2026-02-15 21:31:35.551496,500.0,500.0,0.0,0
2026-02-15 22:31:35.551496,500.0,500.0,0.0,0
2026-02-15 23:31:35.551496,500.0,500.0,0.0,0
2026-02-16 00:31:35.551496,500.0,500.0,0.0,0
2026-02-16 01:31:35.551496,500.0,500.0,0.0,0
2026-02-16 02:31:35.551496,500.0,500.0,0.0,0
2026-02-16 03:31:35.551496,500.0,500.0,0.0,0
2026-02-16 04:31:35.551496,500.0,500.0,0.0,0
2026-02-16 05:31:35.551496,500.0,500.0,0.0,0
2026-02-16 06:31:35.551496,500.0,500.0,0.0,0
2026-02-16 07:31:35.551496,500.0,500.0,0.0,0
2026-02-16 08:31:35.551496,500.0,500.0,0.0,0
2026-02-16 09:31:35.551496,500.0,500.0,0.0,0
2026-02-16 10:31:35.551496,500.0,500.0,0.0,0
2026-02-16 11:31:35.551496,500.0,500.0,0.0,0
2026-02-16 12:31:35.551496,500.0,500.0,0.0,0
2026-02-16 13:31:35.551496,500.0,500.0,0.0,0
2026-02-16 14:31:35.551496,500.0,500.0,0.0,0
2026-02-16 15:31:35.551496,500.0,500.0,0.0,0
2026-02-16 16:31:35.551496,500.0,500.0,0.0,0
2026-02-16 17:31:35.551496,500.0,500.0,0.0,0
2026-02-16 18:31:35.551496,500.0,500.0,0.0,0
2026-02-16 19:31:35.551496,500.0,500.0,0.0,0
2026-02-16 20:31:35.551496,500.0,500.0,0.0,0
2026-02-16 21:31:35.551496,500.0,500.0,0.0,0
2026-02-16 22:31:35.551496,500.0,500.0,0.0,0
2026-02-16 23:31:35.551496,500.0,500.0,0.0,0
2026-02-17 00:31:35.551496,500.0,500.0,0.0,0
2026-02-17 01:31:35.551496,500.0,500.0,0.0,0
2026-02-17 02:31:35.551496,500.0,500.0,0.0,0
2026-02-17 03:31:35.551496,500.0,500.0,0.0,0
2026-02-17 04:31:35.551496,500.0,500.0,0.0,0
2026-02-17 05:31:35.551496,500.0,500.0,0.0,0
2026-02-17 06:31:35.551496,500.0,500.0,0.0,0
2026-02-17 07:31:35.551496,500.0,500.0,0.0,0
2026-02-17 08:31:35.551496,500.0,500.0,0.0,0
2026-02-17 09:31:35.551496,500.0,500.0,0.0,0
2026-02-17 10:31:35.551496,500.0,500.0,0.0,0
2026-02-17 11:31:35.551496,500.0,500.0,0.0,0
2026-02-17 12:31:35.551496,500.0,500.0,0.0,0
2026-02-17 13:31:35.551496,500.0,500.0,0.0,0
2026-02-17 14:31:35.551496,500.0,500.0,0.0,0
2026-02-17 15:31:35.551496,500.0,500.0,0.0,0
2026-02-17 16:31:35.551496,500.0,500.0,0.0,0
2026-02-17 17:31:35.551496,500.0,500.0,0.0,0
