trade_id,entry_time,entry_price,entry_regime,exit_time,exit_price,exit_regime,exit_reason,size,side,pnl,pnl_percent,fees_paid,duration_hours,is_winner,mfe,mae
BT_0000,2025-07-10T17:00:00,113836.54281999999,trend,2025-07-11T08:00:00,117846.79523999999,no_trade,strategy_exit,227.50000000000387,long,7.673157350657242,3.372816417871258,0.3412500000000058,15.0,True,4567.677180000013,850.9028199999884
BT_0001,2025-07-13T20:00:00,119202.68359999999,trend,2025-07-13T23:00:00,118967.55336,no_trade,strategy_exit,230.9912865945527,long,-0.8021229526271618,-0.34725247192336206,0.34648692989182905,3.0,False,0.0,959.0035999999964
BT_0002,2025-07-14T05:00:00,122584.45198999999,trend,2025-07-14T11:00:00,121345.77276,no_trade,strategy_exit,230.6263206511059,long,-2.6763494852172003,-1.1604700962411016,0.3459394809766589,6.0,False,633.5480100000132,1228.901989999984
BT_0003,2025-07-15T03:00:00,117265.61846999999,trend,2025-07-15T13:00:00,117970.04187,no_trade,strategy_exit,222.43519162647456,long,1.002532157555581,0.45070752978651335,0.33365278743971183,10.0,True,1225.0915300000197,1015.6184699999867
BT_0004,2025-07-25T03:00:00,115535.07965999999,trend,2025-07-25T10:00:00,116192.17151999999,chaos,strategy_exit,229.86473376702114,long,0.9625309065994601,0.4187379642042137,0.3447971006505317,7.0,True,952.4203400000115,811.919659999985
BT_0005,2025-07-31T04:00:00,118630.04152999999,trend,2025-07-31T10:00:00,118386.51498,range,strategy_exit,230.3026853295215,long,-0.8182248176752955,-0.35528236090888987,0.34545402799428226,6.0,False,292.4084700000094,342.41152999998303
BT_0006,2025-08-01T01:00:00,115447.19185999999,trend,2025-08-01T07:00:00,114966.68823,no_trade,strategy_exit,229.93039303747997,long,-1.3018906166488955,-0.5662107559815635,0.34489558955621996,6.0,False,604.8081400000083,814.0118599999987
BT_0007,2025-08-07T04:00:00,114463.92958,trend,2025-08-07T08:00:00,114833.79126,range,strategy_exit,229.3380328069031,long,0.3970416847715834,0.1731250939550365,0.34400704921035463,4.0,True,716.0604200000089,185.90957999999227
BT_0008,2025-08-07T12:00:00,116506.38999999998,trend,2025-08-07T18:00:00,116444.48895,no_trade,strategy_exit,229.5186867734777,long,-0.4662236822905086,-0.20313103427201362,0.3442780301602166,6.0,False,284.7200000000157,874.0799999999872
BT_0009,2025-08-09T19:00:00,116652.22568999999,trend,2025-08-10T01:00:00,116459.84358,range,strategy_exit,229.30655499803385,long,-0.7221307471659556,-0.314919365114594,0.34395983249705075,6.0,False,368.93431000001146,292.3356899999926
