timestamp,capital,trade_id,trade_pnl,peak,drawdown,drawdown_pct,return_pct,cumulative_pnl
2026-01-25 11:00:56.471786,500.0,,0.0,500.0,0.0,0.0,0.0,0.0
2025-07-15 12:00:00.000000,499.0740754708113,BT_0000,-0.9259245291887077,500.0,-0.001851849058377411,-0.1851849058377411,-0.1851849058377411,-0.9259245291887055
2025-07-25 09:00:00.000000,499.78295391880033,BT_0001,0.7088784479890622,500.0,-0.00043409216239933814,-0.043409216239933816,-0.043409216239933816,-0.21704608119966906
2025-08-01 09:00:00.000000,497.07538615711826,BT_0002,-2.707567761682091,500.0,-0.005849227685763481,-0.5849227685763481,-0.5849227685763481,-2.9246138428817403
2025-08-14 22:00:00.000000,493.80689231112933,BT_0003,-3.268493845988951,500.0,-0.012386215377741337,-1.2386215377741336,-1.2386215377741336,-6.193107688870668
2025-08-18 12:00:00.000000,493.7430756118693,BT_0004,-0.06381669926003508,500.0,-0.012513848776261398,-1.2513848776261398,-1.2513848776261398,-6.256924388130699
2025-08-23 17:00:00.000000,493.9616191623286,BT_0005,0.21854355045928475,500.0,-0.012076761675342823,-1.2076761675342824,-1.2076761675342824,-6.038380837671411
2025-08-24 18:00:00.000000,492.9867108612282,BT_0006,-0.9749083011004123,500.0,-0.01402657827754365,-1.4026578277543649,-1.4026578277543649,-7.013289138771825
2025-09-08 17:00:00.000000,490.2015359004586,BT_0007,-2.7851749607695533,500.0,-0.019596928199082753,-1.9596928199082753,-1.9596928199082753,-9.798464099541377
2025-09-17 03:00:00.000000,487.4841707323449,BT_0008,-2.7173651681137105,500.0,-0.025031658535310156,-2.5031658535310157,-2.5031658535310157,-12.515829267655079
2025-09-25 14:00:00.000000,486.1684872679258,BT_0009,-1.3156834644190962,500.0,-0.027663025464148405,-2.7663025464148405,-2.7663025464148405,-13.831512732074202
2025-10-02 07:00:00.000000,484.04978633329256,BT_0010,-2.1187009346332135,500.0,-0.03190042733341488,-3.190042733341488,-3.190042733341488,-15.950213666707441
