trade_id,entry_time,entry_price,entry_regime,exit_time,exit_price,exit_regime,exit_reason,size,side,pnl,pnl_percent,fees_paid,duration_hours,is_winner,mfe,mae
BT_0000,2025-07-13T20:00:00,119202.68359999999,trend,2025-07-13T21:00:00,118530.22112999999,range,strategy_exit,392.54901960784366,long,-2.8033247079873163,-0.7141336668698948,0.5888235294117655,1.0,False,0.0,702.6735999999946
BT_0001,2025-07-15T03:00:00,117265.61846999999,trend,2025-07-15T12:00:00,117086.97581999999,trend,strategy_exit,390.34813487631806,long,-1.180179239446809,-0.3023401763712152,0.585522202314477,9.0,False,499.7815300000075,1015.6184699999867
BT_0002,2025-07-25T03:00:00,115535.07965999999,trend,2025-07-25T09:00:00,115917.40656,trend,strategy_exit,389.4215784695051,long,0.7045355012019255,0.18091845448597718,0.5841323677042577,6.0,True,609.5503400000161,811.919659999985
BT_0003,2025-08-01T01:00:00,115447.19185999999,trend,2025-08-01T09:00:00,114823.73133,chaos,strategy_exit,389.9747079100561,long,-2.690979836425075,-0.6900395799631507,0.5849620618650841,8.0,False,604.8081400000083,1331.1918599999917
BT_0004,2025-08-07T14:00:00,116479.52316,trend,2025-08-07T20:00:00,117065.00781,chaos,strategy_exit,387.8620249169096,long,1.3677965191927304,0.352650280595464,0.5817930373753644,6.0,True,1040.476840000003,847.2131599999993
BT_0005,2025-08-14T11:00:00,121070.61966999999,trend,2025-08-14T22:00:00,118167.17454,no_trade,strategy_exit,388.9358792821747,long,-9.91063769004804,-2.5481417935365713,0.5834038189232621,11.0,False,112.44033000001218,3890.6196699999855
BT_0006,2025-08-18T02:00:00,115568.69324,trend,2025-08-18T12:00:00,115404.47001,no_trade,strategy_exit,381.1550570643404,long,-1.1133543072503738,-0.2921001011571087,0.5717325855965106,10.0,False,143.796760000012,928.5532399999938
BT_0007,2025-08-22T22:00:00,116873.93717999998,trend,2025-08-23T00:00:00,116753.34978,trend,strategy_exit,380.2809647807658,long,-0.962785167593856,-0.2531773232848789,0.5704214471711487,2.0,False,156.06282000002102,199.42717999998422
BT_0008,2025-08-23T14:00:00,114736.09146999998,trend,2025-08-23T17:00:00,114972.88203000001,trend,strategy_exit,379.525084033503,long,0.2139703360343852,0.05637844375406205,0.5692876260502545,3.0,True,431.688530000014,176.09146999998484
BT_0009,2025-08-24T14:00:00,114628.56404999999,trend,2025-08-24T18:00:00,114512.34303,range,strategy_exit,379.69307172477386,long,-0.9545074945052191,-0.25138923135187147,0.5695396075871608,4.0,False,288.5359500000195,392.5640499999863
BT_0010,2025-08-29T09:00:00,109882.48271,trend,2025-08-29T12:00:00,110617.272,range,strategy_exit,378.94368976242043,long,1.9655986037643403,0.5187046669115077,0.5684155346436307,3.0,True,1634.5872900000104,132.4827099999966
BT_0011,2025-09-01T04:00:00,107516.5091,trend,2025-09-01T05:00:00,107758.25387999999,trend,strategy_exit,380.4868773721211,long,0.2847728734813675,0.0748443350919711,0.5707303160581817,1.0,True,470.8908999999985,261.50909999999567
BT_0012,2025-09-04T06:00:00,110504.34394999998,trend,2025-09-04T09:00:00,110704.22495999999,no_trade,strategy_exit,380.71045199671306,long,0.11756598065805668,0.03088068111643851,0.5710656779950696,3.0,True,354.2560500000254,160.62394999997923
BT_0013,2025-09-08T15:00:00,112744.38174999999,trend,2025-09-08T17:00:00,112102.1856,trend,strategy_exit,380.80275281760595,long,-2.7402706314591376,-0.7196036822695061,0.571204129226409,2.0,False,0.0,669.1817499999888
BT_0014,2025-09-16T21:00:00,116917.31050999998,trend,2025-09-17T03:00:00,116255.66795999999,no_trade,strategy_exit,378.6513717179274,long,-2.7107894268625783,-0.7159064060863759,0.5679770575768911,6.0,False,159.84949000002234,545.5005099999835
BT_0015,2025-09-17T17:00:00,115619.98447999998,trend,2025-09-17T19:00:00,115536.36798000001,trend,strategy_exit,376.52313625417094,long,-0.8370866508326795,-0.22232011003637409,0.5647847043812564,2.0,False,713.3455200000171,899.1744799999869
BT_0016,2025-09-18T04:00:00,117722.76516,trend,2025-09-18T07:00:00,116968.92399,trend,strategy_exit,375.86594116594847,long,-2.97066745978711,-0.7903529249210509,0.5637989117489227,3.0,False,0.0,834.7451599999913
BT_0017,2025-09-22T07:00:00,112632.50998999999,trend,2025-09-22T10:00:00,112679.36784,trend,strategy_exit,373.53367596810784,long,-0.40490146477868816,-0.10839757987798093,0.5603005139521617,3.0,False,215.82001000001037,458.9899899999873
BT_0018,2025-09-24T14:00:00,113834.36063999998,trend,2025-09-24T15:00:00,113233.06359,chaos,strategy_exit,373.2157886220345,long,-2.5312280238556553,-0.6782210455782987,0.5598236829330517,1.0,False,49.3193600000086,577.3506399999897
BT_0019,2025-09-25T04:00:00,111847.39566,trend,2025-09-25T14:00:00,111428.46,chaos,strategy_exit,371.22852646369705,long,-1.9473165403553563,-0.5245600490095383,0.5568427896955456,10.0,False,399.0643400000117,1217.4056599999894
BT_0020,2025-09-30T10:00:00,113036.41348999999,trend,2025-09-30T13:00:00,113291.12547,trend,strategy_exit,369.69969206613223,long,0.27851776883449353,0.07533621877744816,0.5545495380991984,3.0,True,640.8165100000042,225.79348999999638
BT_0021,2025-10-02T03:00:00,118852.72399,trend,2025-10-02T07:00:00,118371.27024,trend,strategy_exit,369.91835582033076,long,-2.053358793768908,-0.5550843210295366,0.5548775337304962,4.0,False,77.566009999995,573.4139900000009
BT_0022,2025-10-10T18:00:00,117354.93769999998,trend,2025-10-10T20:00:00,114152.55318,trend,strategy_exit,368.3062678575367,long,-10.602810191635866,-2.8788025393412813,0.552459401786305,2.0,False,0.0,4315.93769999998
BT_0023,2025-10-10T21:00:00,113565.31185999999,trend,2025-10-11T04:00:00,112832.84421,trend,strategy_exit,359.9820223659072,long,-2.8617663844063084,-0.7949748061300235,0.5399730335488608,7.0,False,1242.0981400000164,2685.6218599999847
BT_0024,2025-10-12T23:00:00,115073.7588,trend,2025-10-13T02:00:00,115204.65003,trend,strategy_exit,357.73525518881644,long,-0.1296951042043341,-0.03625449332240952,0.5366028827832247,3.0,False,890.0512000000017,307.06879999999364
BT_0025,2025-10-14T05:00:00,112605.60310999998,trend,2025-10-14T14:00:00,111323.77479000001,trend,strategy_exit,357.63343181681006,long,-4.607514539021526,-1.2883344030827704,0.5364501477252152,9.0,False,93.60689000002458,2739.603109999982
BT_0026,2025-10-17T10:00:00,104856.74199,trend,2025-10-17T14:00:00,105058.25658,trend,strategy_exit,354.0160811865658,long,0.14932703256484003,0.042180861407294365,0.5310241217798487,4.0,True,1794.4780100000062,323.5319899999886
BT_0027,2025-10-20T10:00:00,110842.51177999999,trend,2025-10-20T13:00:00,111050.18865000001,trend,strategy_exit,354.1333175470348,long,0.1323116833291823,0.03736211103932889,0.5311999763205522,3.0,True,360.5482200000115,254.28177999999025
