trade_id,entry_time,entry_price,entry_regime,exit_time,exit_price,exit_regime,exit_reason,size,side,pnl,pnl_percent,fees_paid,duration_hours,is_winner,mfe,mae
BT_0000,2025-07-10T23:00:00,116126.00999999998,trend,2025-07-11T15:00:00,116785.68741,chaos,strategy_exit,392.5490196078444,long,1.6411309876938267,0.4180703315303941,0.5888235294117666,16.0,True,2743.9700000000157,903.789999999979
BT_0001,2025-07-14T08:00:00,122700.57799999998,trend,2025-07-14T14:00:00,121037.73111,chaos,strategy_exit,393.83746832837835,long,-5.928069359854484,-1.5052070553408368,0.5907562024925676,6.0,False,0.0,2100.5779999999795
BT_0002,2025-08-07T15:00:00,116806.49980999998,trend,2025-08-07T21:00:00,116988.67422,chaos,strategy_exit,389.1833526976225,long,0.02320529974388119,0.0059625622686668815,0.5837750290464337,6.0,True,713.5001900000207,1174.1898099999817
BT_0003,2025-08-11T06:00:00,122422.93062999999,trend,2025-08-11T11:00:00,120440.97846,chaos,strategy_exit,389.20157113294994,long,-6.884737112180009,-1.768938674152527,0.5838023566994249,5.0,False,0.0,2136.530629999994
BT_0004,2025-08-22T23:00:00,117052.92598999999,trend,2025-08-23T03:00:00,115453.20123,trend,strategy_exit,383.79637752566214,long,-5.820916441208176,-1.5166678952875128,0.5756945662884932,4.0,False,0.0,1594.7259899999917
BT_0005,2025-09-10T14:00:00,114013.88999,trend,2025-09-10T23:00:00,113846.04,chaos,strategy_exit,379.22638744123105,long,-1.1271324816613437,-0.2972188958860401,0.5688395811618466,9.0,False,81.77001000000746,858.8599899999972
BT_0006,2025-09-17T00:00:00,116676.57000999998,trend,2025-09-17T04:00:00,116197.17651,no_trade,strategy_exit,378.3414779399423,long,-2.122018364024521,-0.5608738369313472,0.5675122169099135,4.0,False,400.5899900000222,516.3500099999801
BT_0007,2025-09-28T21:00:00,110944.82398999999,trend,2025-09-29T06:00:00,111521.19717,trend,strategy_exit,376.6754854831676,long,1.3918662330068026,0.3695133574252738,0.5650132282247514,9.0,True,1405.1760100000101,110.83398999998462
BT_0008,2025-09-29T17:00:00,114157.95391,trend,2025-09-30T04:00:00,113977.53837000001,no_trade,strategy_exit,377.7682369335513,long,-1.1636783017040082,-0.30804027123876404,0.566652355400327,11.0,False,634.0460900000035,309.3239099999919
BT_0009,2025-10-03T19:00:00,122783.65099,trend,2025-10-04T01:00:00,121743.34479,chaos,strategy_exit,376.85463538060543,long,-3.758249506357866,-0.9972676871978,0.5652819530709081,6.0,False,0.0,1084.8509899999917
BT_0010,2025-10-26T14:00:00,113688.93535999999,trend,2025-10-26T21:00:00,113383.56294,range,strategy_exit,373.90404106228044,long,-1.5651752726530326,-0.41860346526512254,0.5608560615934207,7.0,False,104.99464000000444,787.9353599999886
BT_0011,2025-11-09T22:00:00,104837.21247999999,trend,2025-11-10T10:00:00,105889.26474,range,strategy_exit,372.67522502469143,long,3.1808215538822893,0.8535103329370889,0.5590128375370371,12.0,True,1832.8975200000132,572.1924799999833
BT_0012,2025-11-18T19:00:00,93288.80561,trend,2025-11-19T01:00:00,92347.55001,no_trade,strategy_exit,375.1724817897394,long,-4.348134654356228,-1.1589695048031492,0.562758722684609,6.0,False,134.93439000000944,1358.9456099999952
BT_0013,2025-11-27T00:00:00,90576.33585,trend,2025-11-27T11:00:00,91280.50812,no_trade,strategy_exit,371.75876979835823,long,2.332545184743828,0.6274351472620268,0.5576381546975373,11.0,True,1373.6641499999969,190.83585000000312
BT_0014,2025-12-02T18:00:00,92046.44449,trend,2025-12-03T08:00:00,92672.88435,chaos,strategy_exit,373.5900464492831,long,1.9821541635553097,0.530569318533597,0.5603850696739247,14.0,True,1912.1355100000073,1325.574489999999
BT_0015,2025-12-09T19:00:00,93894.63083,trend,2025-12-10T01:00:00,92224.04364,chaos,strategy_exit,375.1462317965137,long,-7.237376712829044,-1.9292148232891573,0.5627193476947705,6.0,False,0.0,1918.6308299999946
BT_0016,2025-12-15T10:00:00,89948.80894999999,trend,2025-12-15T14:00:00,87961.95998999999,trend,strategy_exit,369.464181530206,long,-8.715166199519034,-2.3588663354113297,0.554196272295309,4.0,False,0.0,2108.8089499999915
BT_0017,2025-12-19T09:00:00,88193.13502999999,trend,2025-12-19T17:00:00,86856.30675,no_trade,strategy_exit,362.62192163552584,long,-6.040542563302165,-1.665796302677355,0.5439328824532887,8.0,False,1206.8349700000108,1319.995029999991
BT_0018,2025-12-22T12:00:00,90298.68847999998,trend,2025-12-22T17:00:00,89219.61108,no_trade,strategy_exit,357.87950351327873,long,-4.813511316527557,-1.3450089399570648,0.5368192552699181,5.0,False,156.05152000002272,1206.598479999986
BT_0019,2025-12-29T05:00:00,90073.984,trend,2025-12-29T09:00:00,88011.94995000001,chaos,strategy_exit,354.1004252169298,long,-8.63745504994936,-2.4392670651716566,0.5311506378253947,4.0,False,47.22600000000966,2303.883999999991
BT_0020,2025-12-30T15:00:00,89105.36635,trend,2025-12-30T19:00:00,88137.93384,chaos,strategy_exit,347.31917619340084,long,-4.291883662162322,-1.2357174484867584,0.5209787642901013,4.0,False,294.6336500000034,1145.1663499999995
BT_0021,2026-01-04T03:00:00,91328.01677999999,trend,2026-01-04T10:00:00,91509.01938,no_trade,strategy_exit,343.949626745695,long,0.1657478320383211,0.04818956589851734,0.5159244401185425,7.0,True,481.98322000000917,153.55677999998443
