trade_id,entry_time,entry_price,entry_regime,exit_time,exit_price,exit_regime,exit_reason,size,side,pnl,pnl_percent,fees_paid,duration_hours,is_winner,mfe,mae
BT_0000,2025-07-06T13:00:00,108880.94216999998,trend,2025-07-06T18:00:00,108355.52601,range,strategy_exit,392.5490196078442,long,-2.483109107617743,-0.6325602621803424,0.5888235294117663,5.0,False,168.32783000002382,614.272169999982
BT_0001,2025-07-06T21:00:00,109317.45824999998,trend,2025-07-06T23:00:00,109094.63616,range,strategy_exit,390.5995355162947,long,-1.382059461496607,-0.35383028801347655,0.5858993032744421,2.0,False,209.23175000002084,339.9182499999879
BT_0002,2025-07-08T11:00:00,108865.12636999998,trend,2025-07-08T14:00:00,108267.624,chaos,strategy_exit,389.51448334299357,long,-2.722108098397826,-0.6988464395560942,0.5842717250144903,3.0,False,351.4336300000141,615.1263699999836
BT_0003,2025-07-09T12:00:00,109440.10076999999,trend,2025-07-09T14:00:00,108791.38970999999,chaos,strategy_exit,387.3773616124084,long,-2.877262565480251,-0.7427544432395368,0.5810660424186126,2.0,False,329.2892300000094,937.10076999999
BT_0004,2025-07-09T19:00:00,111861.74999999999,trend,2025-07-09T20:00:00,110604.25503,chaos,strategy_exit,385.1184284139418,long,-4.906990268114714,-1.2741509899496346,0.5776776426209127,1.0,False,90.5800000000163,1302.3499999999913
BT_0005,2025-07-10T16:00:00,112756.12347999998,trend,2025-07-11T07:00:00,117409.35312,chaos,strategy_exit,381.2659599759946,long,15.16221829401525,3.97680881213993,0.5718989399639919,15.0,True,5648.096520000021,210.1734799999831
BT_0006,2025-07-11T08:00:00,118082.72475999998,trend,2025-07-11T11:00:00,117704.08809,trend,strategy_exit,393.169787828785,long,-1.8504683001887234,-0.4706537372588133,0.5897546817431775,3.0,False,787.2552400000131,499.5647599999793
BT_0007,2025-07-11T12:00:00,117995.98810999999,trend,2025-07-11T14:00:00,117740.30184,chaos,strategy_exit,391.7169887946763,long,-1.436389560389025,-0.36669064694100567,0.5875754831920145,2.0,False,193.19189000000188,722.538109999994
BT_0008,2025-07-12T10:00:00,118195.39731999999,trend,2025-07-12T13:00:00,117382.5,no_trade,strategy_exit,390.58928216726537,long,-3.2721897176708934,-0.8377571702721776,0.5858839232508981,3.0,False,0.0,956.5173199999845
BT_0009,2025-07-13T06:00:00,118006.39850999998,trend,2025-07-13T09:00:00,117621.42084,no_trade,strategy_exit,388.02029243597957,long,-1.8478867818763676,-0.4762345727527266,0.5820304386539694,3.0,False,48.39149000000907,316.76850999997987
BT_0010,2025-07-13T12:00:00,118550.54210999998,trend,2025-07-13T21:00:00,118530.22112999999,range,strategy_exit,386.56952014683696,long,-0.6461169167944562,-0.16714119534024077,0.5798542802202554,9.0,False,937.4578900000197,395.73210999998264
BT_0011,2025-07-14T02:00:00,119767.52788,trend,2025-07-14T13:00:00,121588.92936,chaos,strategy_exit,386.0622550223572,long,5.292066982189015,1.3707807259952276,0.5790933825335358,11.0,True,3450.472120000006,174.8278799999971
