timestamp,capital,trade_id,trade_pnl,peak,drawdown,drawdown_pct,return_pct,cumulative_pnl
2026-01-25 10:45:03.774964,500.0,,0.0,500.0,0.0,0.0,0.0,0.0
2025-07-30 18:00:00.000000,502.3723643143026,BT_0000,2.372364314302641,502.3723643143026,0.0,0.0,0.47447286286052304,2.372364314302615
2025-08-02 02:00:00.000000,495.4308769811802,BT_0001,-6.941487333122428,502.3723643143026,-0.01381741478275184,-1.381741478275184,-0.9138246037639646,-4.569123018819823
2025-08-15 13:00:00.000000,490.49141438178,BT_0002,-4.939462599400209,502.3723643143026,-0.02364968851090997,-2.364968851090997,-1.9017171236440047,-9.508585618220025
2025-08-24 15:00:00.000000,488.40182331325485,BT_0003,-2.0895910685251113,502.3723643143026,-0.02780913520216506,-2.7809135202165063,-2.3196353373490295,-11.598176686745148
2025-08-25 17:00:00.000000,480.88680190347486,BT_0004,-7.515021409779982,502.3723643143026,-0.04276820131249417,-4.2768201312494165,-3.822639619305028,-19.11319809652514
2025-10-10 21:00:00.000000,460.7267070862642,BT_0005,-20.160094817210677,502.3723643143026,-0.08289798600860811,-8.289798600860811,-7.854658582747163,-39.273292913735816
2025-10-11 23:00:00.000000,449.7600180030456,BT_0006,-10.966689083218585,502.3723643143026,-0.10472778769005052,-10.472778769005052,-10.047996399390877,-50.239981996954384
2025-10-15 07:00:00.000000,450.40386176137724,BT_0007,0.6438437583316463,502.3723643143026,-0.10344618104910716,-10.344618104910715,-9.919227647724552,-49.59613823862276
2025-11-04 10:00:00.000000,438.03458089697216,BT_0008,-12.369280864405061,502.3723643143026,-0.12806791931149775,-12.806791931149775,-12.393083820605568,-61.96541910302784
2025-11-08 23:00:00.000000,432.45972950766657,BT_0009,-5.574851389305566,502.3723643143026,-0.13916496959792185,-13.916496959792186,-13.508054098466687,-67.54027049233343
2025-11-12 22:00:00.000000,429.10973212228885,BT_0010,-3.3499973853776916,502.3723643143026,-0.14583332483268918,-14.583332483268919,-14.17805357554223,-70.89026787771115
2025-11-15 14:00:00.000000,431.11714651567354,BT_0011,2.007414393384682,502.3723643143026,-0.14183745536219264,-14.183745536219265,-13.776570696865292,-68.88285348432646
2025-11-21 07:00:00.000000,413.04353227490293,BT_0012,-18.073614240770596,502.3723643143026,-0.17781398497372813,-17.781398497372813,-17.391293545019415,-86.95646772509707
2025-11-28 01:00:00.000000,413.0490997648983,BT_0013,0.005567489995371766,502.3723643143026,-0.17780290257670384,-17.780290257670384,-17.39018004702034,-86.9509002351017
2025-12-02 03:00:00.000000,412.8652602695189,BT_0014,-0.18383949537941335,502.3723643143026,-0.17816884526869553,-17.816884526869554,-17.42694794609622,-87.1347397304811
2025-12-15 18:00:00.000000,395.55681520340426,BT_0015,-17.308445066114658,502.3723643143026,-0.2126222632821232,-21.262226328212318,-20.888636959319147,-104.44318479659574
2025-12-20 12:00:00.000000,394.67214103323647,BT_0016,-0.8846741701677809,502.3723643143026,-0.21438325618899873,-21.438325618899874,-21.065571793352706,-105.32785896676353
2025-12-23 13:00:00.000000,384.70346472981004,BT_0017,-9.968676303426438,502.3723643143026,-0.23422645818724733,-23.42264581872473,-23.05930705403799,-115.29653527018996
2025-12-31 15:00:00.000000,380.52043267322625,BT_0018,-4.1830320565838095,502.3723643143026,-0.24255301504770138,-24.255301504770138,-23.89591346535475,-119.47956732677375
2026-01-21 07:00:00.000000,373.84875401960176,BT_0019,-6.671678653624484,502.3723643143026,-0.25583336071864765,-25.583336071864764,-25.230249196079647,-126.15124598039824
