trade_id,entry_time,entry_price,entry_regime,exit_time,exit_price,exit_regime,exit_reason,size,side,pnl,pnl_percent,fees_paid,duration_hours,is_winner,mfe,mae
BT_0000,2025-07-06T14:00:00,109042.18324999999,trend,2025-07-07T15:00:00,108184.29741,trend,strategy_exit,392.5490196078436,long,-3.677190209078799,-0.9367467565585341,0.5888235294117654,25.0,False,657.8167500000127,1072.1832499999873
BT_0001,2025-07-07T17:00:00,108051.09314999999,trend,2025-07-07T23:00:00,108154.67706,chaos,strategy_exit,389.6620647848727,long,-0.21094092780625295,-0.054134324808526244,0.5844930971773091,6.0,False,263.6268500000151,537.893149999989
BT_0002,2025-07-08T12:00:00,109058.13918999999,trend,2025-07-08T18:00:00,109038.41244,chaos,strategy_exit,389.4964554760615,long,-0.6546979227441676,-0.16808828772112033,0.5842446832140923,6.0,False,158.42081000001053,961.5891899999842
BT_0003,2025-07-10T17:00:00,113836.54281999999,trend,2025-07-11T15:00:00,116785.68741,chaos,strategy_exit,388.9824534206372,long,9.493830757375711,2.4406835511187666,0.5834736801309559,22.0,True,5033.437180000008,850.9028199999884
BT_0004,2025-07-13T15:00:00,118790.91223999999,trend,2025-07-14T14:00:00,121037.73111,chaos,strategy_exit,396.4360413328979,long,6.903562439741831,1.7414063606655599,0.5946540619993469,23.0,True,4427.087760000009,547.2322399999975
BT_0005,2025-07-14T17:00:00,120016.31641999999,trend,2025-07-15T16:00:00,117070.82199,chaos,strategy_exit,401.8560146679418,long,-10.465315119225014,-2.6042449875666596,0.6027840220019127,23.0,False,430.6835800000117,4279.39641999999
BT_0006,2025-07-18T15:00:00,117978.11024999998,trend,2025-07-19T16:00:00,117856.01601,no_trade,strategy_exit,393.6397162880643,long,-0.997832958292495,-0.2534888927626104,0.5904595744320964,25.0,False,521.7897500000108,1165.3502499999886
BT_0007,2025-07-21T01:00:00,117423.16586,trend,2025-07-21T22:00:00,117231.61104,chaos,strategy_exit,392.8563195890439,long,-1.2301590549716606,-0.31313205200784244,0.5892844793835659,21.0,False,2253.564140000002,766.285859999989
BT_0008,2025-07-23T09:00:00,118158.04,trend,2025-07-23T15:00:00,118448.82261,chaos,strategy_exit,391.8905241270625,long,0.376592444338102,0.09609633842945373,0.5878357861905938,6.0,True,550.2000000000116,857.0399999999936
BT_0009,2025-07-25T01:00:00,117476.61925999998,trend,2025-07-25T11:00:00,116427.03642,chaos,strategy_exit,392.18618611669626,long,-4.092226648669003,-1.0434397726215037,0.5882792791750444,10.0,False,0.0,2753.459259999974
BT_0010,2025-07-27T17:00:00,119315.88668999998,trend,2025-07-28T18:00:00,117658.78344,trend,strategy_exit,388.9733869987995,long,-5.985666623486871,-1.5388370576379162,0.5834600804981993,25.0,False,484.1133100000152,1888.3866899999848
BT_0011,2025-07-31T05:00:00,118480.362,trend,2025-07-31T18:00:00,117541.1412,chaos,strategy_exit,384.27405186930093,long,-3.6226389616782817,-0.9427227636255834,0.5764110778039514,13.0,False,442.0880000000034,1080.3619999999937
BT_0012,2025-07-31T22:00:00,116126.6106,trend,2025-08-01T10:00:00,114647.81742,chaos,strategy_exit,381.42992512370137,long,-5.429394823824115,-1.4234317934187546,0.572144887685552,12.0,False,236.37940000000526,2010.6106
BT_0013,2025-08-02T19:00:00,112341.64941999999,trend,2025-08-03T01:00:00,112994.88201,chaos,strategy_exit,377.1673178933892,long,1.6273624873369434,0.43146964493804224,0.5657509768400838,6.0,True,928.2705800000113,421.649419999987
BT_0014,2025-08-07T05:00:00,114683.29872999998,trend,2025-08-07T21:00:00,116988.67422,chaos,strategy_exit,378.44495699129044,long,7.0398720913963,1.860210305711199,0.5676674354869357,16.0,True,2836.7012700000196,171.33872999997402
BT_0015,2025-08-10T04:00:00,118603.93544999999,trend,2025-08-11T12:00:00,119524.0563,trend,strategy_exit,383.9719467665747,long,2.402868985505047,0.6257928491233777,0.5759579201498621,32.0,True,3731.2245500000136,1137.5954499999934
BT_0016,2025-08-11T16:00:00,120073.60364999998,trend,2025-08-12T04:00:00,118948.90203,chaos,strategy_exit,385.85843449558735,long,-4.193034190331736,-1.0866768263892097,0.578787651743381,12.0,False,76.39635000002454,2023.4936499999749
BT_0017,2025-08-14T00:00:00,123971.67782999999,trend,2025-08-14T06:00:00,121649.49873,chaos,strategy_exit,382.5664915743933,long,-7.739905135213055,-2.023152917381936,0.57384973736159,6.0,False,0.0,2657.8178299999854
BT_0018,2025-08-14T10:00:00,121053.93299999999,trend,2025-08-15T11:00:00,118887.00399,no_trade,strategy_exit,376.4899072290219,long,-7.304102031563823,-1.9400525462481193,0.5647348608435329,25.0,False,129.12700000000768,3873.93299999999
