timestamp,capital,cash,position_value,open_positions
2026-02-23 12:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-23 13:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-23 14:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-23 15:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-23 16:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-23 17:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-23 18:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-23 19:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-23 20:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-23 21:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-23 22:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-23 23:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 00:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 01:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 02:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 03:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 04:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 05:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 06:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 07:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 08:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 09:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 10:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 11:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 12:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 13:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 14:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 15:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 16:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 17:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 18:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 19:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 20:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 21:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 22:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-24 23:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 00:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 01:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 02:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 03:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 04:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 05:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 06:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 07:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 08:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 09:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 10:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 11:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 12:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 13:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 14:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 15:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 16:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 17:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 18:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 19:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 20:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 21:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 22:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-25 23:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
