trade_id,entry_time,exit_time,entry_price,exit_price,side,size,pnl,pnl_percent,exit_reason,fees_paid,duration_hours,max_favorable,max_adverse
PAPER_20260214_151801_1,2025-12-29 02:00:00,2025-12-29 03:00:00,89074.08629182918,90033.4259918292,long,458.1708070075629,4.710875323753763,1.0281919432016544,take_profit,0.6872562105113444,1.0,0.0,0.0
